Customer ID,Monetary,Frequency,Recency,Cluster,Segment
1447,35,1,44,1,Clientes Leales
1448,57,1,25,3,Clientes VIP
1449,95,1,39,3,Clientes VIP
1450,41,1,30,1,Clientes Leales
1451,44,1,25,1,Clientes Leales
1452,34,1,15,1,Clientes Leales
1453,25,1,39,1,Clientes Leales
1454,93,1,9,0,Clientes Ocasionales
1455,50,1,33,3,Clientes VIP
1456,79,1,49,3,Clientes VIP
1457,100,1,20,0,Clientes Ocasionales
1458,57,1,3,2,Clientes en Riesgo
1459,28,1,16,1,Clientes Leales
1460,35,1,32,1,Clientes Leales
1461,85,1,17,0,Clientes Ocasionales
1462,95,1,8,0,Clientes Ocasionales
1463,90,1,48,3,Clientes VIP
1464,49,1,49,3,Clientes VIP
1465,92,1,27,3,Clientes VIP
1466,72,1,8,0,Clientes Ocasionales
1467,71,1,47,3,Clientes VIP
1468,27,1,34,1,Clientes Leales
1469,39,1,4,2,Clientes en Riesgo
1470,98,1,19,0,Clientes Ocasionales
1471,27,1,35,1,Clientes Leales
1472,71,1,2,2,Clientes en Riesgo
1473,24,1,39,1,Clientes Leales
1474,63,1,30,3,Clientes VIP
1475,72,1,44,3,Clientes VIP
1476,61,1,26,3,Clientes VIP
1477,56,1,32,3,Clientes VIP
1478,32,1,49,1,Clientes Leales
1479,23,1,37,1,Clientes Leales
1480,100,1,48,3,Clientes VIP
1481,74,1,24,3,Clientes VIP
1482,33,1,19,1,Clientes Leales
1483,67,1,7,0,Clientes Ocasionales
1484,61,1,38,3,Clientes VIP
1485,46,1,28,1,Clientes Leales
1486,56,1,47,3,Clientes VIP
1487,73,1,27,3,Clientes VIP
1488,44,1,24,1,Clientes Leales
1489,44,1,13,1,Clientes Leales
1490,26,1,8,1,Clientes Leales
1491,52,1,35,3,Clientes VIP
1492,54,1,40,3,Clientes VIP
1493,38,1,47,1,Clientes Leales
1494,44,1,6,2,Clientes en Riesgo
1495,76,1,27,3,Clientes VIP
1496,23,1,44,1,Clientes Leales
1497,98,1,41,3,Clientes VIP
1498,33,1,34,1,Clientes Leales
1499,32,1,4,2,Clientes en Riesgo
1500,85,1,26,3,Clientes VIP
1501,69,1,28,3,Clientes VIP
1502,55,1,37,3,Clientes VIP
1503,66,1,30,3,Clientes VIP
1504,30,1,4,2,Clientes en Riesgo
1505,80,1,40,3,Clientes VIP
1506,20,1,11,1,Clientes Leales
1507,30,1,6,1,Clientes Leales
1508,86,1,43,3,Clientes VIP
1509,84,1,47,3,Clientes VIP
1510,54,1,6,0,Clientes Ocasionales
1511,30,1,19,1,Clientes Leales
1512,91,1,2,2,Clientes en Riesgo
1513,23,1,32,1,Clientes Leales
1514,35,1,23,1,Clientes Leales
1515,90,1,49,3,Clientes VIP
1516,93,1,16,0,Clientes Ocasionales
1517,68,1,45,3,Clientes VIP
1518,41,1,38,1,Clientes Leales
1519,73,1,36,3,Clientes VIP
1520,73,1,10,0,Clientes Ocasionales
1521,66,1,11,0,Clientes Ocasionales
1522,59,1,0,2,Clientes en Riesgo
1523,72,1,45,3,Clientes VIP
1524,88,1,15,0,Clientes Ocasionales
1525,76,1,44,3,Clientes VIP
1526,31,1,28,1,Clientes Leales
1527,22,1,23,1,Clientes Leales
1528,75,1,17,0,Clientes Ocasionales
1529,75,1,3,2,Clientes en Riesgo
1530,63,1,2,2,Clientes en Riesgo
1531,21,1,28,1,Clientes Leales
1532,83,1,42,3,Clientes VIP
1533,46,1,45,1,Clientes Leales
1534,59,1,34,3,Clientes VIP
1535,66,1,24,3,Clientes VIP
1536,74,1,42,3,Clientes VIP
1537,82,1,33,3,Clientes VIP
1538,89,1,0,2,Clientes en Riesgo
1539,65,1,28,3,Clientes VIP
1540,55,1,31,3,Clientes VIP
1541,95,1,36,3,Clientes VIP
1542,77,1,15,0,Clientes Ocasionales
1543,44,1,7,0,Clientes Ocasionales
1544,89,1,26,3,Clientes VIP
1545,24,1,33,1,Clientes Leales
1546,43,1,1,2,Clientes en Riesgo
1547,51,1,33,3,Clientes VIP
1548,46,1,10,0,Clientes Ocasionales
1549,32,1,7,1,Clientes Leales
1550,55,1,31,3,Clientes VIP
1551,26,1,10,1,Clientes Leales
1552,29,1,37,1,Clientes Leales
1553,49,1,30,3,Clientes VIP
1554,45,1,29,1,Clientes Leales
1555,48,1,32,3,Clientes VIP
1556,47,1,6,2,Clientes en Riesgo
1557,57,1,24,3,Clientes VIP
1558,34,1,16,1,Clientes Leales
1559,75,1,26,3,Clientes VIP
1560,94,1,27,3,Clientes VIP
1561,84,1,47,3,Clientes VIP
1562,38,1,48,1,Clientes Leales
1563,75,1,27,3,Clientes VIP
1564,44,1,42,1,Clientes Leales
1565,33,1,20,1,Clientes Leales
1566,93,1,2,2,Clientes en Riesgo
1567,99,1,29,3,Clientes VIP
1568,33,1,41,1,Clientes Leales
1569,76,1,42,3,Clientes VIP
1570,63,1,21,3,Clientes VIP
1571,41,1,47,1,Clientes Leales
1572,88,1,39,3,Clientes VIP
1573,92,1,34,3,Clientes VIP
1574,31,1,25,1,Clientes Leales
1575,25,1,18,1,Clientes Leales
1576,28,1,22,1,Clientes Leales
1577,75,1,14,0,Clientes Ocasionales
1578,34,1,43,1,Clientes Leales
1579,97,1,48,3,Clientes VIP
1580,80,1,44,3,Clientes VIP
1581,71,1,20,0,Clientes Ocasionales
1582,77,1,4,2,Clientes en Riesgo
1583,41,1,11,1,Clientes Leales
1584,92,1,42,3,Clientes VIP
1585,95,1,4,0,Clientes Ocasionales
1586,25,1,10,1,Clientes Leales
1587,77,1,29,3,Clientes VIP
1588,99,1,17,0,Clientes Ocasionales
1589,24,1,47,1,Clientes Leales
1590,72,1,2,2,Clientes en Riesgo
1591,80,1,42,3,Clientes VIP
1592,100,1,26,3,Clientes VIP
1593,83,1,40,3,Clientes VIP
1594,95,1,25,3,Clientes VIP
1595,41,1,47,1,Clientes Leales
1596,35,1,5,2,Clientes en Riesgo
1597,30,1,35,1,Clientes Leales
1598,21,1,16,1,Clientes Leales
1599,85,1,29,3,Clientes VIP
1600,54,1,28,3,Clientes VIP
1601,26,1,26,1,Clientes Leales
1602,59,1,17,0,Clientes Ocasionales
1603,48,1,37,3,Clientes VIP
1604,98,1,33,3,Clientes VIP
1605,92,1,25,3,Clientes VIP
1606,46,1,35,1,Clientes Leales
1607,21,1,46,1,Clientes Leales
1608,72,1,7,0,Clientes Ocasionales
1609,58,1,38,3,Clientes VIP
1610,93,1,47,3,Clientes VIP
1611,31,1,49,1,Clientes Leales
1612,26,1,44,1,Clientes Leales
1613,68,1,24,3,Clientes VIP
1614,31,1,44,1,Clientes Leales
1615,41,1,28,1,Clientes Leales
1616,62,1,5,2,Clientes en Riesgo
1617,41,1,0,2,Clientes en Riesgo
1618,64,1,0,2,Clientes en Riesgo
1619,72,1,11,0,Clientes Ocasionales
1620,78,1,0,2,Clientes en Riesgo
1621,47,1,23,1,Clientes Leales
1622,46,1,12,0,Clientes Ocasionales
1623,43,1,13,1,Clientes Leales
1624,58,1,0,2,Clientes en Riesgo
1625,32,1,10,1,Clientes Leales
1626,45,1,47,1,Clientes Leales
1627,35,1,5,2,Clientes en Riesgo
1628,21,1,42,1,Clientes Leales
1629,64,1,43,3,Clientes VIP
1630,88,1,37,3,Clientes VIP
1631,48,1,21,1,Clientes Leales
1632,36,1,43,1,Clientes Leales
1633,28,1,0,2,Clientes en Riesgo
1634,80,1,17,0,Clientes Ocasionales
1635,23,1,20,1,Clientes Leales
1636,24,1,10,1,Clientes Leales
1637,22,1,1,2,Clientes en Riesgo
1638,21,1,18,1,Clientes Leales
1639,51,1,32,3,Clientes VIP
1640,65,1,0,2,Clientes en Riesgo
1641,51,1,37,3,Clientes VIP
1642,32,1,49,1,Clientes Leales
1643,70,1,34,3,Clientes VIP
1644,77,1,44,3,Clientes VIP
1645,90,1,29,3,Clientes VIP
1646,36,1,14,1,Clientes Leales
1647,77,1,30,3,Clientes VIP
1648,78,1,42,3,Clientes VIP
1649,69,1,28,3,Clientes VIP
1650,63,1,47,3,Clientes VIP
1651,36,1,4,2,Clientes en Riesgo
1652,80,1,8,0,Clientes Ocasionales
1653,35,1,49,1,Clientes Leales
1654,93,1,21,3,Clientes VIP
1655,25,1,36,1,Clientes Leales
1656,81,1,46,3,Clientes VIP
1657,42,1,9,1,Clientes Leales
1658,36,1,46,1,Clientes Leales
1659,66,1,3,2,Clientes en Riesgo
1660,37,1,6,2,Clientes en Riesgo
1661,45,1,13,1,Clientes Leales
1662,86,1,29,3,Clientes VIP
1663,24,1,4,2,Clientes en Riesgo
1664,22,1,49,1,Clientes Leales
1665,53,1,15,0,Clientes Ocasionales
1666,41,1,1,2,Clientes en Riesgo
1667,64,1,3,2,Clientes en Riesgo
1668,40,1,26,1,Clientes Leales
1669,33,1,22,1,Clientes Leales
1670,59,1,28,3,Clientes VIP
1671,73,1,30,3,Clientes VIP
1672,22,1,25,1,Clientes Leales
1673,73,1,35,3,Clientes VIP
1674,62,1,1,2,Clientes en Riesgo
1675,56,1,40,3,Clientes VIP
1676,90,1,29,3,Clientes VIP
1677,44,1,16,1,Clientes Leales
1678,35,1,9,1,Clientes Leales
1679,71,1,20,0,Clientes Ocasionales
1680,52,1,26,3,Clientes VIP
1681,37,1,44,1,Clientes Leales
1682,95,1,36,3,Clientes VIP
1683,97,1,13,0,Clientes Ocasionales
1684,57,1,13,0,Clientes Ocasionales
1685,93,1,22,3,Clientes VIP
1686,48,1,7,0,Clientes Ocasionales
1687,75,1,25,3,Clientes VIP
1688,70,1,46,3,Clientes VIP
1689,26,1,37,1,Clientes Leales
1690,73,1,18,0,Clientes Ocasionales
1691,30,1,49,1,Clientes Leales
1692,61,1,46,3,Clientes VIP
1693,75,1,17,0,Clientes Ocasionales
1694,88,1,5,0,Clientes Ocasionales
1695,67,1,30,3,Clientes VIP
1696,95,1,49,3,Clientes VIP
1697,69,1,43,3,Clientes VIP
1698,87,1,2,2,Clientes en Riesgo
1699,41,1,4,2,Clientes en Riesgo
1700,67,1,16,0,Clientes Ocasionales
1701,70,1,14,0,Clientes Ocasionales
1702,41,1,6,2,Clientes en Riesgo
1703,83,1,2,2,Clientes en Riesgo
1704,22,1,38,1,Clientes Leales
1705,20,1,31,1,Clientes Leales
1706,29,1,1,2,Clientes en Riesgo
1707,87,1,25,3,Clientes VIP
1708,81,1,25,3,Clientes VIP
1709,58,1,49,3,Clientes VIP
1710,83,1,31,3,Clientes VIP
1711,59,1,43,3,Clientes VIP
1712,93,1,31,3,Clientes VIP
1713,87,1,41,3,Clientes VIP
1714,22,1,13,1,Clientes Leales
1715,71,1,35,3,Clientes VIP
1716,69,1,20,0,Clientes Ocasionales
1717,47,1,20,1,Clientes Leales
1718,50,1,34,3,Clientes VIP
1719,96,1,36,3,Clientes VIP
1720,39,1,42,1,Clientes Leales
1721,84,1,10,0,Clientes Ocasionales
1722,28,1,26,1,Clientes Leales
1723,51,1,36,3,Clientes VIP
1724,20,1,11,1,Clientes Leales
1725,72,1,29,3,Clientes VIP
1726,33,1,18,1,Clientes Leales
1727,28,1,5,1,Clientes Leales
1728,53,1,31,3,Clientes VIP
1729,48,1,49,3,Clientes VIP
1730,21,1,38,1,Clientes Leales
1731,22,1,24,1,Clientes Leales
1732,87,1,38,3,Clientes VIP
1733,50,1,14,0,Clientes Ocasionales
1734,85,1,28,3,Clientes VIP
1735,98,1,34,3,Clientes VIP
1736,34,1,19,1,Clientes Leales
1737,61,1,7,0,Clientes Ocasionales
1738,98,1,0,2,Clientes en Riesgo
1739,61,1,13,0,Clientes Ocasionales
1740,98,1,27,3,Clientes VIP
1741,21,1,40,1,Clientes Leales
1742,51,1,30,3,Clientes VIP
1743,80,1,32,3,Clientes VIP
1744,72,1,47,3,Clientes VIP
1745,63,1,27,3,Clientes VIP
1746,27,1,23,1,Clientes Leales
1747,44,1,6,2,Clientes en Riesgo
1748,23,1,9,1,Clientes Leales
1749,93,1,9,0,Clientes Ocasionales
1750,70,1,14,0,Clientes Ocasionales
1751,85,1,12,0,Clientes Ocasionales
1752,40,1,16,1,Clientes Leales
1753,29,1,36,1,Clientes Leales
1754,27,1,27,1,Clientes Leales
1755,93,1,32,3,Clientes VIP
1756,20,1,5,1,Clientes Leales
1757,55,1,36,3,Clientes VIP
1758,94,1,2,2,Clientes en Riesgo
1759,56,1,33,3,Clientes VIP
1760,58,1,49,3,Clientes VIP
1761,44,1,11,1,Clientes Leales
1762,95,1,26,3,Clientes VIP
1763,42,1,9,1,Clientes Leales
1764,93,1,22,3,Clientes VIP
1765,56,1,16,0,Clientes Ocasionales
1766,88,1,9,0,Clientes Ocasionales
1767,54,1,23,3,Clientes VIP
1768,89,1,4,0,Clientes Ocasionales
1769,45,1,48,1,Clientes Leales
1770,75,1,5,0,Clientes Ocasionales
1771,22,1,16,1,Clientes Leales
1772,82,1,41,3,Clientes VIP
1773,34,1,49,1,Clientes Leales
1774,92,1,33,3,Clientes VIP
1775,78,1,44,3,Clientes VIP
1776,47,1,38,1,Clientes Leales
1777,64,1,40,3,Clientes VIP
1778,44,1,46,1,Clientes Leales
1779,94,1,42,3,Clientes VIP
1780,62,1,9,0,Clientes Ocasionales
1781,81,1,1,2,Clientes en Riesgo
1782,33,1,1,2,Clientes en Riesgo
1783,88,1,10,0,Clientes Ocasionales
1784,49,1,20,1,Clientes Leales
1785,31,1,46,1,Clientes Leales
1786,29,1,28,1,Clientes Leales
1787,34,1,28,1,Clientes Leales
1788,38,1,40,1,Clientes Leales
1789,41,1,27,1,Clientes Leales
1790,34,1,7,1,Clientes Leales
1791,26,1,19,1,Clientes Leales
1792,98,1,12,0,Clientes Ocasionales
1793,59,1,28,3,Clientes VIP
1794,92,1,5,0,Clientes Ocasionales
1795,40,1,29,1,Clientes Leales
1796,20,1,41,1,Clientes Leales
1797,35,1,16,1,Clientes Leales
1798,35,1,24,1,Clientes Leales
1799,82,1,49,3,Clientes VIP
1800,48,1,3,2,Clientes en Riesgo
1801,58,1,20,0,Clientes Ocasionales
1802,57,1,2,2,Clientes en Riesgo
1803,96,1,19,0,Clientes Ocasionales
1804,97,1,17,0,Clientes Ocasionales
1805,42,1,11,1,Clientes Leales
1806,62,1,4,2,Clientes en Riesgo
1807,67,1,26,3,Clientes VIP
1808,46,1,13,0,Clientes Ocasionales
1809,71,1,43,3,Clientes VIP
1810,99,1,44,3,Clientes VIP
1811,28,1,34,1,Clientes Leales
1812,77,1,17,0,Clientes Ocasionales
1813,63,1,32,3,Clientes VIP
1814,62,1,26,3,Clientes VIP
1815,92,1,26,3,Clientes VIP
1816,72,1,2,2,Clientes en Riesgo
1817,79,1,46,3,Clientes VIP
1818,27,1,30,1,Clientes Leales
1819,39,1,3,2,Clientes en Riesgo
1820,86,1,0,2,Clientes en Riesgo
1821,94,1,19,0,Clientes Ocasionales
1822,53,1,21,3,Clientes VIP
1823,85,1,46,3,Clientes VIP
1824,50,1,10,0,Clientes Ocasionales
1825,47,1,19,1,Clientes Leales
1826,75,1,9,0,Clientes Ocasionales
1827,60,1,6,0,Clientes Ocasionales
1828,36,1,19,1,Clientes Leales
1829,80,1,5,0,Clientes Ocasionales
1830,96,1,0,2,Clientes en Riesgo
1831,80,1,43,3,Clientes VIP
1832,71,1,45,3,Clientes VIP
1833,29,1,2,2,Clientes en Riesgo
1834,53,1,31,3,Clientes VIP
1835,35,1,11,1,Clientes Leales
1836,75,1,5,0,Clientes Ocasionales
1837,52,1,15,0,Clientes Ocasionales
1838,77,1,42,3,Clientes VIP
1839,24,1,39,1,Clientes Leales
1840,78,1,18,0,Clientes Ocasionales
1841,98,1,4,0,Clientes Ocasionales
1842,57,1,43,3,Clientes VIP
1843,78,1,49,3,Clientes VIP
1844,76,1,18,0,Clientes Ocasionales
1845,26,1,19,1,Clientes Leales
1846,78,1,11,0,Clientes Ocasionales
1847,53,1,41,3,Clientes VIP
1848,100,1,1,2,Clientes en Riesgo
1849,73,1,16,0,Clientes Ocasionales
1850,40,1,15,1,Clientes Leales
1851,76,1,0,2,Clientes en Riesgo
1852,80,1,46,3,Clientes VIP
1853,80,1,18,0,Clientes Ocasionales
1854,67,1,39,3,Clientes VIP
1855,61,1,1,2,Clientes en Riesgo
1856,76,1,41,3,Clientes VIP
1857,55,1,20,0,Clientes Ocasionales
1858,85,1,17,0,Clientes Ocasionales
1859,69,1,42,3,Clientes VIP
1860,26,1,21,1,Clientes Leales
1861,64,1,46,3,Clientes VIP
1862,60,1,31,3,Clientes VIP
1863,36,1,40,1,Clientes Leales
1864,21,1,11,1,Clientes Leales
1865,72,1,29,3,Clientes VIP
1866,62,1,38,3,Clientes VIP
1867,44,1,41,1,Clientes Leales
1868,52,1,30,3,Clientes VIP
1869,58,1,6,0,Clientes Ocasionales
1870,77,1,34,3,Clientes VIP
1871,99,1,23,3,Clientes VIP
1872,96,1,36,3,Clientes VIP
1873,64,1,26,3,Clientes VIP
1874,44,1,1,2,Clientes en Riesgo
1875,33,1,36,1,Clientes Leales
1876,71,1,44,3,Clientes VIP
1877,36,1,30,1,Clientes Leales
1878,62,1,47,3,Clientes VIP
1879,29,1,45,1,Clientes Leales
1880,33,1,4,2,Clientes en Riesgo
1881,33,1,42,1,Clientes Leales
1882,41,1,37,1,Clientes Leales
1883,54,1,25,3,Clientes VIP
1884,58,1,11,0,Clientes Ocasionales
1885,30,1,35,1,Clientes Leales
1886,53,1,15,0,Clientes Ocasionales
1887,91,1,4,0,Clientes Ocasionales
1888,44,1,47,1,Clientes Leales
1889,89,1,2,2,Clientes en Riesgo
1890,57,1,23,3,Clientes VIP
1891,57,1,45,3,Clientes VIP
1892,74,1,2,2,Clientes en Riesgo
1893,30,1,38,1,Clientes Leales
1894,20,1,40,1,Clientes Leales
1895,90,1,2,2,Clientes en Riesgo
1896,61,1,47,3,Clientes VIP
1897,51,1,31,3,Clientes VIP
1898,97,1,39,3,Clientes VIP
1899,97,1,25,3,Clientes VIP
1900,40,1,8,1,Clientes Leales
1901,85,1,16,0,Clientes Ocasionales
1902,76,1,0,2,Clientes en Riesgo
1903,22,1,29,1,Clientes Leales
1904,63,1,13,0,Clientes Ocasionales
1905,71,1,4,2,Clientes en Riesgo
1906,35,1,36,1,Clientes Leales
1907,30,1,26,1,Clientes Leales
1908,74,1,14,0,Clientes Ocasionales
1909,71,1,31,3,Clientes VIP
1910,84,1,38,3,Clientes VIP
1911,38,1,37,1,Clientes Leales
1912,81,1,18,0,Clientes Ocasionales
1913,56,1,45,3,Clientes VIP
1914,48,1,21,1,Clientes Leales
1915,97,1,10,0,Clientes Ocasionales
1916,74,1,6,0,Clientes Ocasionales
1917,50,1,47,3,Clientes VIP
1918,71,1,15,0,Clientes Ocasionales
1919,33,1,17,1,Clientes Leales
1920,56,1,30,3,Clientes VIP
1921,84,1,10,0,Clientes Ocasionales
1922,36,1,37,1,Clientes Leales
1923,63,1,41,3,Clientes VIP
1924,36,1,43,1,Clientes Leales
1925,63,1,8,0,Clientes Ocasionales
1926,32,1,6,1,Clientes Leales
1927,93,1,44,3,Clientes VIP
1928,29,1,42,1,Clientes Leales
1929,92,1,40,3,Clientes VIP
1930,33,1,4,2,Clientes en Riesgo
1931,52,1,24,3,Clientes VIP
1932,42,1,44,1,Clientes Leales
1933,36,1,3,2,Clientes en Riesgo
1934,67,1,22,3,Clientes VIP
1935,43,1,27,1,Clientes Leales
1936,68,1,5,0,Clientes Ocasionales
1937,60,1,6,0,Clientes Ocasionales
1938,53,1,39,3,Clientes VIP
1939,23,1,11,1,Clientes Leales
1940,57,1,30,3,Clientes VIP
1941,89,1,2,2,Clientes en Riesgo
1942,99,1,4,0,Clientes Ocasionales
1943,28,1,28,1,Clientes Leales
1944,53,1,5,2,Clientes en Riesgo
1945,45,1,1,2,Clientes en Riesgo
1946,38,1,41,1,Clientes Leales
1947,49,1,9,0,Clientes Ocasionales
1948,32,1,48,1,Clientes Leales
1949,37,1,11,1,Clientes Leales
1950,80,1,38,3,Clientes VIP
1951,78,1,24,3,Clientes VIP
1952,53,1,18,0,Clientes Ocasionales
1953,82,1,0,2,Clientes en Riesgo
1954,33,1,47,1,Clientes Leales
1955,77,1,47,3,Clientes VIP
1956,56,1,13,0,Clientes Ocasionales
1957,37,1,30,1,Clientes Leales
1958,54,1,24,3,Clientes VIP
1959,67,1,3,2,Clientes en Riesgo
1960,90,1,43,3,Clientes VIP
1961,72,1,10,0,Clientes Ocasionales
1962,59,1,5,2,Clientes en Riesgo
1963,45,1,30,1,Clientes Leales
1964,30,1,39,1,Clientes Leales
1965,51,1,0,2,Clientes en Riesgo
1966,90,1,25,3,Clientes VIP
1967,95,1,45,3,Clientes VIP
1968,81,1,46,3,Clientes VIP
1969,70,1,25,3,Clientes VIP
1970,32,1,39,1,Clientes Leales
1971,94,1,46,3,Clientes VIP
1972,29,1,49,1,Clientes Leales
1973,31,1,2,2,Clientes en Riesgo
1974,20,1,41,1,Clientes Leales
1975,44,1,48,1,Clientes Leales
1976,77,1,46,3,Clientes VIP
1977,51,1,7,0,Clientes Ocasionales
1978,49,1,18,0,Clientes Ocasionales
1979,78,1,49,3,Clientes VIP
1980,98,1,12,0,Clientes Ocasionales
1981,94,1,25,3,Clientes VIP
1982,91,1,8,0,Clientes Ocasionales
1983,77,1,18,0,Clientes Ocasionales
1984,97,1,29,3,Clientes VIP
1985,58,1,24,3,Clientes VIP
1986,97,1,44,3,Clientes VIP
1987,48,1,36,3,Clientes VIP
1988,23,1,46,1,Clientes Leales
1989,79,1,24,3,Clientes VIP
1990,42,1,11,1,Clientes Leales
1991,95,1,35,3,Clientes VIP
1992,29,1,49,1,Clientes Leales
1993,98,1,22,3,Clientes VIP
1994,96,1,33,3,Clientes VIP
1995,66,1,26,3,Clientes VIP
1996,80,1,21,3,Clientes VIP
1997,27,1,32,1,Clientes Leales
1998,25,1,40,1,Clientes Leales
1999,45,1,31,1,Clientes Leales
2000,89,1,24,3,Clientes VIP
2001,27,1,25,1,Clientes Leales
2002,90,1,48,3,Clientes VIP
2003,65,1,31,3,Clientes VIP
2004,72,1,18,0,Clientes Ocasionales
2005,70,1,37,3,Clientes VIP
2006,82,1,20,0,Clientes Ocasionales
2007,97,1,48,3,Clientes VIP
2008,25,1,42,1,Clientes Leales
2009,48,1,23,1,Clientes Leales
2010,99,1,24,3,Clientes VIP
2011,21,1,47,1,Clientes Leales
2012,94,1,46,3,Clientes VIP
2013,53,1,45,3,Clientes VIP
2014,70,1,25,3,Clientes VIP
2015,26,1,3,2,Clientes en Riesgo
2016,82,1,42,3,Clientes VIP
2017,47,1,30,1,Clientes Leales
2018,32,1,8,1,Clientes Leales
2019,97,1,30,3,Clientes VIP
2020,68,1,27,3,Clientes VIP
2021,23,1,24,1,Clientes Leales
2022,33,1,2,2,Clientes en Riesgo
2023,38,1,34,1,Clientes Leales
2024,68,1,22,3,Clientes VIP
2025,23,1,11,1,Clientes Leales
2026,29,1,7,1,Clientes Leales
2027,35,1,5,2,Clientes en Riesgo
2028,73,1,0,2,Clientes en Riesgo
2029,84,1,40,3,Clientes VIP
2030,23,1,10,1,Clientes Leales
2031,67,1,12,0,Clientes Ocasionales
2032,51,1,48,3,Clientes VIP
2033,36,1,37,1,Clientes Leales
2034,55,1,17,0,Clientes Ocasionales
2035,30,1,23,1,Clientes Leales
2036,70,1,7,0,Clientes Ocasionales
2037,63,1,4,2,Clientes en Riesgo
2038,87,1,43,3,Clientes VIP
2039,70,1,15,0,Clientes Ocasionales
2040,51,1,19,0,Clientes Ocasionales
2041,25,1,8,1,Clientes Leales
2042,32,1,36,1,Clientes Leales
2043,52,1,15,0,Clientes Ocasionales
2044,33,1,1,2,Clientes en Riesgo
2045,68,1,33,3,Clientes VIP
2046,20,1,24,1,Clientes Leales
2047,32,1,20,1,Clientes Leales
2048,82,1,18,0,Clientes Ocasionales
2049,64,1,15,0,Clientes Ocasionales
2050,24,1,35,1,Clientes Leales
2051,96,1,40,3,Clientes VIP
2052,94,1,36,3,Clientes VIP
2053,48,1,20,1,Clientes Leales
2054,60,1,34,3,Clientes VIP
2055,56,1,36,3,Clientes VIP
2056,33,1,22,1,Clientes Leales
2057,46,1,21,1,Clientes Leales
2058,37,1,45,1,Clientes Leales
2059,98,1,33,3,Clientes VIP
2060,50,1,0,2,Clientes en Riesgo
2061,63,1,27,3,Clientes VIP
2062,70,1,28,3,Clientes VIP
2063,63,1,35,3,Clientes VIP
2064,86,1,18,0,Clientes Ocasionales
2065,99,1,45,3,Clientes VIP
2066,40,1,44,1,Clientes Leales
2067,92,1,6,0,Clientes Ocasionales
2068,21,1,27,1,Clientes Leales
2069,81,1,6,0,Clientes Ocasionales
2070,82,1,47,3,Clientes VIP
2071,88,1,36,3,Clientes VIP
2072,100,1,13,0,Clientes Ocasionales
2073,66,1,28,3,Clientes VIP
2074,25,1,48,1,Clientes Leales
2075,53,1,6,0,Clientes Ocasionales
2076,28,1,1,2,Clientes en Riesgo
2077,23,1,28,1,Clientes Leales
2078,34,1,24,1,Clientes Leales
2079,42,1,10,1,Clientes Leales
2080,24,1,34,1,Clientes Leales
2081,47,1,33,1,Clientes Leales
2082,78,1,2,2,Clientes en Riesgo
2083,89,1,22,3,Clientes VIP
2084,59,1,24,3,Clientes VIP
2085,94,1,7,0,Clientes Ocasionales
2086,49,1,12,0,Clientes Ocasionales
2087,89,1,14,0,Clientes Ocasionales
2088,91,1,49,3,Clientes VIP
2089,89,1,1,2,Clientes en Riesgo
2090,57,1,9,0,Clientes Ocasionales
2091,71,1,29,3,Clientes VIP
2092,97,1,26,3,Clientes VIP
2093,45,1,23,1,Clientes Leales
2094,91,1,46,3,Clientes VIP
2095,25,1,31,1,Clientes Leales
2096,63,1,49,3,Clientes VIP
2097,52,1,23,3,Clientes VIP
2098,43,1,45,1,Clientes Leales
2099,28,1,30,1,Clientes Leales
2100,78,1,0,2,Clientes en Riesgo
2101,31,1,14,1,Clientes Leales
2102,23,1,38,1,Clientes Leales
2103,25,1,27,1,Clientes Leales
2104,86,1,29,3,Clientes VIP
2105,88,1,3,2,Clientes en Riesgo
2106,35,1,12,1,Clientes Leales
2107,34,1,10,1,Clientes Leales
2108,75,1,15,0,Clientes Ocasionales
2109,46,1,46,1,Clientes Leales
2110,31,1,22,1,Clientes Leales
2111,93,1,14,0,Clientes Ocasionales
2112,85,1,35,3,Clientes VIP
2113,68,1,43,3,Clientes VIP
2114,40,1,21,1,Clientes Leales
2115,51,1,38,3,Clientes VIP
2116,85,1,34,3,Clientes VIP
2117,23,1,0,2,Clientes en Riesgo
2118,28,1,39,1,Clientes Leales
2119,44,1,22,1,Clientes Leales
2120,57,1,14,0,Clientes Ocasionales
2121,98,1,12,0,Clientes Ocasionales
2122,68,1,18,0,Clientes Ocasionales
2123,36,1,8,1,Clientes Leales
2124,71,1,28,3,Clientes VIP
2125,60,1,28,3,Clientes VIP
2126,87,1,19,0,Clientes Ocasionales
2127,38,1,22,1,Clientes Leales
2128,45,1,10,0,Clientes Ocasionales
2129,47,1,29,1,Clientes Leales
2130,57,1,38,3,Clientes VIP
2131,68,1,17,0,Clientes Ocasionales
2132,52,1,41,3,Clientes VIP
2133,87,1,35,3,Clientes VIP
2134,34,1,37,1,Clientes Leales
2135,41,1,15,1,Clientes Leales
2136,94,1,49,3,Clientes VIP
2137,93,1,25,3,Clientes VIP
2138,51,1,30,3,Clientes VIP
2139,42,1,14,1,Clientes Leales
2140,95,1,17,0,Clientes Ocasionales
2141,90,1,14,0,Clientes Ocasionales
2142,98,1,18,0,Clientes Ocasionales
2143,39,1,29,1,Clientes Leales
2144,66,1,2,2,Clientes en Riesgo
2145,23,1,25,1,Clientes Leales
2146,73,1,18,0,Clientes Ocasionales
2147,23,1,5,1,Clientes Leales
